OSFL,Olive-sided Flycatcher,Contopus cooperi,Small insectivore,Both,Blue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.00%,,0,0,0,0,0,0,0,0,1,0,0,0
OSPR,Osprey,Pandion haliaetus,Raptor,Provincial,Yellow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.00%,,0,0,0,0,0,1,0,0,0,0,0,0
PAGP,Pacific Golden-Plover,Pluvialis fulva,Shorebird,Federal,No status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
PALO,Pacific Loon,Gavia pacifica,Pelagic,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
PAWA,Palm Warbler,Setophaga palmarum,Small insectivore,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
PAWR,Pacific Wren,Troglodytes troglodytes,Small insectivore,Federal,Yellow,0,0,0,2,3,0,2,0,0,1,0,0,0,0,8,12.50%,,1,0,0,0,0,0,1,1,2,1,2,0
PBGR,Pied-billed Grebe,Podilymbus podiceps,Pelagic,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
PECO,Pelagic Cormorant,Phalacrocorax pelagicus,Pelagic,Both,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
PEFA,Peregrine Falcon,Falco peregrinus,Raptor,Provincial,Red,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0.00%,,1,0,0,0,0,1,0,0,0,1,0,0
PFSH,Pink-footed Shearwater,Puffinus creatopus,Pelagic,Both,Blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
PIGR,Pine Grosbeak,Pinicola enucleator,Passerine,Both,Blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
PIGU,Pigeon Guillemot,Cepphus columba,Pelagic,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
PISI,Pine Siskin,Carduelis pinus,Passerine,Federal,Yellow,0,0,3,6,11,5,9,7,0,5,0,0,0,0,46,10.87%,,0,1,0,4,5,5,1,9,3,3,3,12
PIWO,Pileated Woodpecker,Dryocopus pileatus,Woodpecker,Federal,Yellow,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0.00%,,0,0,0,0,0,0,1,0,0,1,0,0
PSFL,Pacific-slope Flycatcher,Empidonax difficilis,Small insectivore,Federal,Yellow,0,0,0,0,1,1,2,0,0,3,2,0,0,0,9,55.56%,,0,0,0,0,1,2,1,4,1,0,0,0
PSWS,Puget Sound White-crowned Sparrow,Zonotrichia leucophrys pugetensis,Passerine,Federal,Yellow,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4,0.00%,,0,0,0,0,1,1,0,0,2,0,0,0
PUFI,Purple Finch,Carpodacus purpureus,Passerine,Federal,Yellow,0,0,0,0,3,4,4,1,0,6,0,0,0,0,18,33.33%,,1,0,0,0,0,2,3,4,5,0,0,3
PUMA,Purple Martin,Progne subis,Small insectivore,Both,Blue,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,50.00%,,0,0,0,0,0,0,0,2,0,0,0,0
RBGU,Ring-billed Gull,Larus delawarensis,Gull,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
RBME,Red-breasted Merganser,Mergus serrator,Pelagic,Federal,Yellow,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,100.00%,,0,1,0,0,0,0,0,0,0,0,0,0
RBNU,Red-breasted Nuthatch,Sitta canadensis,Small insectivore,Federal,Yellow,0,0,0,2,1,1,0,0,0,4,0,0,0,0,8,50.00%,,0,0,0,0,1,1,4,2,0,0,0,0
RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,Woodpecker,Federal,Yellow,0,0,2,1,1,2,7,1,0,0,0,0,0,0,14,0.00%,,2,0,0,1,2,4,2,0,1,1,1,0
RCKI,Ruby-crowned Kinglet,Regulus calendula,Small insectivore,Federal,Yellow,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.00%,,0,0,0,0,0,0,0,0,0,0,1,0
RECR,Red Crossbill,Loxia curvirostra,Passerine,Federal,Yellow,0,0,0,2,3,0,2,0,0,2,0,0,0,0,9,22.22%,,0,0,0,0,0,0,0,3,2,2,1,1
REPH,Red Phalarope,Phalaropus fulicarius,Shorebird,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
RHAU,Rhinoceros Auklet,Cerorhinca monocerata,Pelagic,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
RNDU,Ring-necked Duck,Aythya collaris,Waterfowl,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
RNEP,Ring-necked Pheasant,Phasianus colchicus,Gamebird,Provincial,Exotic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
RNGR,Red-necked Grebe,Podiceps grisegena,Pelagic,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
RNPL,Red-necked Phalarope,Phalaropus lobatus,Shorebird,Both,Blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
ROPI,Rock Pigeon,Columba livia,Passerine,Both,Exotic,0,1,0,0,1,8,18,8,0,21,1,0,0,0,58,37.93%,,5,4,2,1,4,3,13,3,6,8,6,3
RSFL,Red-shafted Flicker,Colaptes auratus cafer,Woodpecker,Federal,Yellow,0,0,1,1,2,2,16,5,0,5,0,0,0,0,32,15.63%,,0,0,1,0,2,7,13,4,0,4,1,0
RTHA,Red-tailed Hawk,Buteo jamaicensis,Raptor,Provincial,Yellow,0,0,0,1,0,2,2,2,0,3,0,0,0,0,10,30.00%,,2,1,0,1,0,0,1,0,0,2,1,2
RTLO,Red-throated Loon,Gavia stellata,Pelagic,Federal,Yellow,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,50.00%,,0,0,0,1,0,0,0,0,0,0,1,0
RUGR,Ruffed Grouse,Bonasa umbellus,Gamebird,Provincial,Yellow,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00%,,0,0,0,0,0,0,0,0,0,0,1,0
RUHU,Rufous Hummingbird,Selasphorus rufus,Hummingbird,Federal,Yellow,0,0,3,2,6,8,4,2,0,4,0,0,0,0,29,13.79%,,0,0,0,3,5,13,5,3,0,0,0,0
RWBL,Red-winged Blackbird,Agelaius phoeniceus,Passerine,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
SAND,Sanderling,Calidris alba,Shorebird,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
SAVS,Savannah Sparrow,Passerculus sandwichensis,Passerine,Federal,Yellow,0,0,0,2,1,1,1,0,0,1,0,0,0,0,6,16.67%,,0,0,0,0,0,0,0,1,3,2,0,0
SEOW,Short-eared Owl,Asio flammeus,Owl,Provincial,Blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
SHOS,Short-tailed Shearwater,Puffinus tenuirostris,Pelagic,Federal,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
SOGR,Sooty Grouse,Dendragapus fuliginosus,Gamebird,Provincial,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
SORA,Sora,Porzana carolina,Shorebird,Federal,Yellow,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,100.00%,,0,0,0,0,0,0,0,0,1,0,0,0
SOSH,Sooty Shearwater,Puffinus griseus,Pelagic,Federal,No status,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
SOSP,Song Sparrow,Melospiza melodia,Passerine,Federal,Yellow,0,0,1,1,2,1,2,1,0,1,0,0,0,0,9,11.11%,,2,0,1,0,0,1,0,2,1,1,1,0
SPSA,Spotted Sandpiper,Actitis macularius,Shorebird,Federal,Yellow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.00%,,0,0,0,0,0,1,0,0,0,0,0,0
SPTO,Spotted Towhee,Pipilo maculatus,Passerine,Federal,Yellow,0,0,0,6,4,2,18,1,0,7,0,0,0,0,38,18.42%,,0,0,7,0,4,7,9,2,1,3,2,3
SSHA,Sharp-shinned Hawk,Accipiter striatus,Raptor,Provincial,Yellow,0,0,1,0,1,0,2,0,0,2,0,0,0,0,6,33.33%,,0,1,1,0,0,0,0,0,0,1,2,1
STJA,Steller's Jay,Cyanocitta stelleri,Corvid,Both,Yellow,0,0,0,0,0,3,3,3,0,0,0,0,0,0,9,0.00%,,0,0,0,1,0,1,1,0,4,1,1,0
SURF,Surfbird,Aphriza virgata,Shorebird,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
SUSC,Surf Scoter,Melanitta perspicillata,Pelagic,Both,Blue,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.00%,,0,0,0,0,0,0,0,0,0,1,0,0
SWSP,Swamp Sparrow,Melospiza georgiana,Passerine,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
SWTH,Swainson's Thrush,Catharus ustulatus,Passerine,Federal,Yellow,0,0,0,0,1,2,5,0,0,2,0,0,0,0,10,20.00%,,0,0,0,0,0,1,2,3,4,0,0,0
TOSO,Townsend's Solitaire,Myadestes townsendi,Passerine,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
TOWA,Townsend's Warbler,Setophaga townsendi,Small insectivore,Federal,Yellow,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,100.00%,,0,0,0,0,0,1,1,0,0,0,0,0
TRES,Tree Swallow,Tachycineta bicolor,Small insectivore,Federal,Yellow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.00%,,0,0,0,0,0,1,0,0,0,0,0,0
TRUS,Trumpeter Swan,Cygnus buccinator,Waterfowl,Federal,Yellow,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.00%,,0,0,0,0,0,0,0,0,0,0,1,0
TUVU,Turkey Vulture,Cathartes aura,Raptor,Provincial,Yellow,0,0,1,1,0,0,1,0,0,2,0,0,0,0,5,40.00%,,0,0,0,0,1,0,0,3,0,0,1,0
UYRW,Unknown Yellow-rumped Warbler,,Small insectivore,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
VASW,Vaux's Swift,Chaetura vauxi,Small insectivore,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
VATH,Varied Thrush,Ixoreus naevius,Passerine,Federal,Yellow,0,0,0,2,1,2,8,5,0,6,0,0,0,0,24,25.00%,,6,2,1,1,1,0,0,0,0,6,4,3
VGSW,Violet-green Swallow,Tachycineta thalassina,Small insectivore,Federal,Yellow,0,0,1,4,3,3,1,3,0,14,0,0,0,0,29,48.28%,,0,0,0,1,2,6,20,0,0,0,0,0
VIRA,Virginia Rail,Rallus limicola,Shorebird,Federal,Yellow,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,100.00%,,0,0,0,0,0,0,0,0,1,0,0,0
WAVI,Warbling Vireo,Vireo gilvus,Small insectivore,Federal,Yellow,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,50.00%,,0,0,0,0,0,1,0,0,1,0,0,0
WEBL,Western Bluebird,Sialia mexicana,Passerine,Both,Red,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
WEGR,Western Grebe,Aechmophorus occidentalis,Pelagic,Both,Red,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
WEME,Western Meadowlark,Sturnella neglecta,Passerine,Both,Red,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
WESA,Western Sandpiper,Calidris mauri,Shorebird,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
WESO,Western Screech-Owl,Otus kennicottii,Owl,Provincial,Blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
WETA,Western Tanager,Piranga ludoviciana,Passerine,Federal,Yellow,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0.00%,,0,0,0,0,0,0,0,1,2,0,0,0
WHSW,Whistling Swan,Cygnus columbianus,Waterfowl,Both,Blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
WIFL,Willow Flycatcher,Empidonax traillii,Small insectivore,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
WISN,Wilson's Snipe,Gallinago delicata,Shorebird,Federal,Yellow,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,50.00%,,0,0,0,0,0,0,0,0,1,1,0,0
WIWA,Wilson's Warbler,Cardellina pusilla,Small insectivore,Federal,Yellow,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,66.67%,,0,0,0,0,0,0,0,2,1,0,0,0
WODU,Wood Duck,Aix sponsa,Waterfowl,Federal,Yellow,0,0,2,0,2,3,0,0,0,2,0,0,0,0,9,22.22%,,0,0,0,0,0,9,0,0,0,0,0,0
WTSP,White-throated Sparrow,Zonotrichia albicollis,Passerine,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
WWSC,White-winged Scoter,Melanitta deglandi,Pelagic,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
YBLO,Yellow-billed Loon,Gavia adamsii,Pelagic,Both,Blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
YEWA,Yellow Warbler,Setopaga petechia,Small insectivore,Federal,Yellow,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,100.00%,,0,0,0,0,0,0,0,1,0,0,0,0
YSFL,Yellow-shafted Flicker,Colaptes auratus auratus,Woodpecker,Federal,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,,0,0,0,0,0,0,0,0,0,0,0,0
